,magnitude,dmin,latitude,longitude
12675,0.29,0.009169,38.8311653,-122.81633
12676,0.05,0.01558,46.19866666666667,-122.188
12677,3.0,0.1,32.418,-102.029
12678,4.3,1.137,-2.2328,-77.1573
12679,0.16,0.01441,38.7888333,-122.7703333
12680,1.28,0.03378,36.2211666666667,-89.4606666666667
12681,4.6,4.076,25.2593,95.5453
12682,0.74,0.0196,36.7691667,-121.4236667
12683,3.5,0.1396,61.3202,-146.7517
12684,0.98,0.07543,47.6996666666667,-114.195166666667
12685,0.9,0.25339999999999996,64.855,-148.9635
12686,1.7,0.25339999999999996,62.8093,-148.6827
12687,0.9,0.03857,33.5906667,-116.8101667
12688,1.22,0.1312,33.2823333,-116.2196667
12689,1.3,1.9007999999999998,60.5016,-144.2745
12690,0.35,0.009114,38.8313333,-122.8158333
12691,0.76,0.009708,38.8138351,-122.8123322
12692,4.7,2.121,2.1192,129.0123
12693,1.5,0.0,32.312,-101.826
12694,5.2,2.214,2.1866,129.0781
12695,0.05,0.01434,37.6491667,-118.8471667
12696,1.2,1.9007999999999998,60.4922,-144.2785
12697,2.2,0.2702,62.6979,-151.6529
12698,1.6,0.2,30.896,-103.512
12699,0.51,0.06515,33.8626667,-116.195
12700,3.24,0.133,33.2828333,-116.2171667
12701,1.03,0.0615,38.4093333,-122.4211667
12702,1.74,0.09385,37.097,-112.8828333
12703,1.28,0.1135,35.935,-117.679
12704,0.78,0.2632,51.8026666666667,-178.777333333333
12705,1.4,0.01503,38.817,-122.7613333
12706,1.3,0.343,40.3717,-119.3689
12707,2.8,0.327,40.374,-119.3968
12708,0.52,0.0008772,37.2995,-122.086
12709,0.56,0.2651,44.9061666666667,-111.943833333333
12710,4.8,4.432,-6.4847,142.7314
12711,0.73,0.03979,33.271,-116.7815
12712,0.96,0.08369,47.48883333333333,-121.99583333333334
12713,1.77,0.1444,41.9348333,-122.2065
12714,1.6,0.7617999999999999,61.2533,-146.9893
12715,0.98,0.03705,33.705,-116.758
12716,0.77,0.004232,38.8263321,-122.8061676
12717,1.08,0.04502,32.9743333,-116.3571667
12718,1.02,0.3414,51.8576666666667,-177.819833333333
12719,1.21,0.35119999999999996,51.8578333333333,-177.818666666667
12720,1.2,0.058,39.3632,-119.6988
12721,1.3,0.1163,33.2433333,-116.2701667
12722,1.1,0.007455,38.7871666,-122.7448349
12723,0.92,0.03838,36.7436667,-121.2585
12724,0.45,0.03937,36.7413333,-121.2393333
12725,3.5,0.08944,34.292,-116.8188333
12726,0.34,0.04635,33.6396667,-116.717
12727,1.18,0.35700000000000004,52.2715,-174.059166666667
12728,5.8,5.04,-21.1261,174.0749
12729,4.6,2.948,-20.3752,-178.2389
12730,1.9,0.1,31.929,-103.364
12731,1.08,0.01534,38.8165016,-122.7614975
12732,0.49,0.1853,46.8916666666667,-111.893333333333
12733,2.0,0.3556,57.7056,-154.5959
12734,2.4,0.2702,61.1704,-151.1516
12735,2.2,0.0,31.669,-104.4
12736,1.91,1.1704,19.4108333587646,-155.264663696289
12737,1.92,1.1704,19.4113333333333,-155.252666666667
12738,4.6,2.532,43.8202,146.0756
12739,2.7,0.0,31.677,-104.404
12740,0.7,0.1,31.17,-103.691
12741,0.87,0.04905,34.0148333,-116.754
12742,1.8,0.6996,59.7089,-152.6278
12743,4.4,4.988,20.2383,146.2287
12744,2.93,0.1017,37.0968333,-112.9003333
12745,0.52,0.05118,33.4435,-116.6063333
12746,2.1,1.101,61.1222,-145.4971
12747,4.5,0.913,52.6678,-167.0366
12748,2.97,0.5541,18.8758333333333,-66.3651666666667
12749,0.76,0.2032,45.3773333333333,-112.243666666667
12750,1.8,0.0,31.198,-103.507
12751,4.7,0.974,52.5178,-167.2765
12752,0.52,0.04773,33.6211667,-116.6696667
12753,5.6,0.835,52.7362,-167.0995
12754,1.09,0.01575,38.8214989,-122.7634964
12755,1.82000005,1.1704,19.292667388916,-155.386505126953
12756,0.5,1.1704,19.3368333333333,-155.145833333333
12757,2.33,0.03032,17.9503333333333,-66.9308333333333
12758,4.6,0.877,-32.1527,-71.4936
12759,0.71,0.01133,38.784668,-122.7783356
12760,1.57,0.11920000000000001,53.3618333333333,-168.278666666667
12761,4.3,0.749,-11.9647,-77.6065
12762,1.6,1.1911999999999998,61.0335,-150.0347
12763,1.17,0.2412,53.3483333333333,-168.258666666667
12764,0.78,0.04091,35.6066667,-117.4185
12765,0.36,0.01186,38.8325005,-122.8198318
12766,1.8,0.27020000000000005,62.2803,-152.0333
12767,0.95,0.005752,38.8429985,-122.8793335
12768,1.4,0.2702,63.2849,-151.3829
12769,0.3,0.048,36.9797,-116.0474
12770,4.2,0.751,27.6295,-111.4702
12771,3.3,1.036,59.8783,-136.6853
12772,1.32,0.05938834598,35.1205,-97.566
12773,0.4,0.016,36.8954,-115.9732
12774,0.69,0.39180000000000004,52.0875,-176.1405
12775,0.73,0.05496,37.764,-122.0038333
12776,1.93,1.1704,19.3891666666667,-155.247666666667
12777,1.9,0.6996,60.3002,-152.878
12778,0.8,0.056,39.3725,-119.6962
12779,5.2,4.734,44.4303,149.1707
12780,2.4,0.6996,59.5349,-152.4243
12781,1.4,0.357,52.2335,-173.9665
12782,1.2,0.1102,33.246,-116.2773333
12783,0.73,0.7144,57.5203333333333,-156.305833333333
12784,4.6,6.72,-3.9093,143.214
12785,1.4,0.7617999999999999,61.9797,-148.3478
12786,0.72,0.007388,38.8300018,-122.8143311
12787,0.3,0.006186,38.8258324,-122.7646637
12788,1.66,0.35119999999999996,51.857,-177.809666666667
12789,0.27,0.3414,51.8575,-177.9135
12790,1.52,0.02264,35.6845,-121.126
12791,1.94,1.1704,19.1481666564941,-155.480163574219
12792,2.22000003,1.1704,19.1616668701172,-155.488830566406
12793,4.9,1.189,7.6254,-82.4269
12794,1.5,0.0,31.672,-104.497
12795,1.7,0.0,31.664,-104.459
12796,0.94,0.01677,38.788166,-122.7453308
12797,2.5,0.477,54.4302,-163.0116
12798,2.0,0.1,32.415,-102.037
12799,1.2,0.2534,62.9799,-149.3926
12800,2.64,0.0,35.12583333,-97.566
12801,2.25,1.1704,19.1221675872803,-155.442169189453
12802,1.80999994,1.1704,19.298999786377,-155.384826660156
12803,1.3,0.25339999999999996,64.9281,-147.3071
12804,0.54,0.01097,38.8266667,-122.7966667
12805,4.5,2.227,2.6697,128.5526
12806,4.9,15.936,1.8737,-101.92
12807,1.06,0.0129,38.7866669,-122.7736664
12808,1.86,0.06483,34.3371666666667,-81.3006666666667
12809,1.6,0.25339999999999996,63.1338,-150.5493
12810,1.5,0.1,31.674,-104.419
12811,1.5,0.0,31.688,-104.436
12812,1.3,0.0,31.678,-104.424
12813,0.24,0.000293,38.8383331,-122.8356705
12814,1.4,0.25339999999999996,63.2923,-151.3094
12815,0.48,0.01338,38.7868333,-122.7728333
12816,2.27,1.1704,19.2898333333333,-155.384166666667
12817,2.32,1.1318000000000001,18.6561666666667,-156.309333333333
12818,4.9,18.793,-59.3972,-25.8722
12819,1.7,1.1624,60.2432,-143.3104
12820,1.5,0.25339999999999996,64.6628,-149.3576
12821,0.15,0.008348,46.20933333333333,-122.1795
12822,0.65,0.00513,38.8136673,-122.8268356
12823,4.7,1.147,28.7412,87.7659
12824,1.2,1.2122,61.4779,-147.8582
12825,1.26,0.05128,34.004,-116.7586667
12826,4.8,2.818,-13.7564,-74.5839
12827,1.6,0.0,31.669,-104.457
12828,1.03,0.008113,38.7913322,-122.7358322
12829,2.5,0.531,63.0377,-150.4763
12830,1.06,0.007147,38.8364983,-122.7991638
12831,1.0,0.013,39.5521,-119.8111
12832,6.5,3.495,-3.5708,144.0415
12833,4.4,1.919,2.3823,128.4274
12834,1.46,0.3162,54.7588333333333,-164.018833333333
12835,0.98,0.05366,46.8671666666667,-112.534333333333
12836,0.55,0.03216,33.5048333,-116.5656667
12837,1.06,0.2642,44.2931666666667,-115.106166666667
12838,0.4,1.2218,58.2575,-155.0157
12839,0.12,1.2218,58.3013333333333,-154.991166666667
12840,1.71000004,1.1704,19.3256664276123,-155.386993408203
12841,1.21,0.1638,35.013,-119.146
12842,0.76,0.008313,38.8061676,-122.8293304
12843,0.96,0.003208,38.8066673,-122.8321686
12844,2.36,1.1704,19.2986666666667,-155.384833333333
12845,4.4,0.546,-25.0507,-69.0007
12846,0.16,0.01434,38.7881667,-122.7688333
12847,1.7,0.06804,47.61666666666667,-122.7325
12848,0.11,0.2524,53.8605,-166.916833333333
12849,2.54,1.1704,19.29,-155.381166666667
12850,4.6,0.585,34.3822,137.571
12851,1.09,0.03129,48.647333333333336,-122.8345
12852,1.69,0.2517,35.9295,-119.9223333
12853,4.6,7.08,47.1601,151.7315
12854,0.5,0.028,36.7355,-116.1585
12855,0.74,0.003585,38.8349991,-122.8355026
12856,4.1,0.5,-21.3189,-69.0397
12857,1.9,0.2534,63.0568,-150.2917
12858,2.75,0.06729,18.03,-66.838
12859,2.54,0.0945,17.99,-66.5236666666667
12860,1.32,0.06977,37.5046667,-118.7853333
12861,2.3,0.0,32.687,-100.694
12862,0.87,0.016,38.7818336,-122.7163315
12863,1.85,0.06015,37.5143333,-118.783
12864,2.5,0.0,31.679,-104.425
12865,2.8,0.0,31.681,-104.414
12866,1.92999995,1.1704,19.1426658630371,-155.510498046875
12867,0.94,0.006342,33.7048333,-116.7148333
12868,4.1,6.595,20.2172,145.1002
12869,0.48,0.02481,33.5343333,-116.5418333
12870,1.19,0.02092,33.3181667,-116.3443333
12871,0.07,0.02393,46.85416666666666,-121.75733333333334
12872,1.7,0.1,31.638,-104.144
12873,2.0,0.0,31.681,-104.422
12874,1.52,1.1704,19.7708333333333,-155.565833333333
12875,1.17,0.003053,38.826,-122.8535
12876,4.4,4.969,20.1913,145.1446
12877,0.85,0.01143,38.491,-112.8405
12878,0.61,0.01141,38.4906667,-112.8405
12879,2.1,0.0,31.95,-103.353
12880,0.58,0.01097,38.4886667,-112.8411667
12881,0.79,0.01133,33.6998333,-116.7151667
12882,4.05,0.8979,19.3616,-68.6773
12883,0.93,0.005812,38.8263321,-122.8164978
12884,2.2,0.0,31.948,-103.371
12885,0.37,0.1391,45.909,-112.252166666667
12886,1.02,0.0384,33.2706667,-116.7786667
12887,0.59,0.009975,33.7011667,-116.7143333
12888,1.8,0.7436,60.0248,-140.2988
12889,0.57,0.0597,33.667,-116.7625
12890,0.6,0.01,39.5486,-119.8085
12891,1.21,0.02138,33.5705,-116.6001667
12892,0.5,0.01136,38.4868333,-112.8411667
12893,1.5,0.0,31.671,-104.542
12894,1.07,0.006393,38.8086662,-122.8209991
12895,1.6,0.7617999999999999,62.0605,-145.0957
12896,0.76,0.01238,38.8354988,-122.8066635
12897,0.44,0.01256,38.8358345,-122.807663
12898,2.49,0.18,36.6341667,-120.6843333
12899,0.88,0.04757,34.2418333,-117.1076667
12900,0.96,0.01133,38.7893333,-122.7611694
12901,1.7,1.2147999999999999,61.1324,-146.8584
12902,1.8,0.0,31.68,-104.422
12903,2.2,0.1,31.67,-104.189
12904,0.68,0.01133,38.8323326,-122.8190002
12905,4.23,1.1759,19.5118,-64.7601
12906,4.4,4.96,20.169,144.993
12907,1.29,0.02495,33.9233333,-116.6038333
12908,1.88,0.1063,32.7158333,-115.3783333
12909,4.3,2.163,9.2458,125.5241
12910,1.5,0.016,39.5555,-119.814
12911,1.2,0.008069,38.816,-122.7941667
12912,1.46,0.07288,39.5098333,-123.1193333
12913,0.76,0.006935,38.8283348,-122.803833
12914,4.5,2.185,29.317,130.4339
12915,1.71,0.2916,37.7821667,-119.3981667
12916,3.18,0.6204,18.932,-67.1656666666667
12917,0.33,0.01324,38.8354988,-122.8190002
12918,0.59,0.01104,38.4841667,-112.8431667
12919,0.6,0.01006,38.487,-112.8428333
12920,0.18,0.01065,38.486,-112.8425
12921,0.32,0.02512,38.4861667,-112.8423333
12922,0.48,0.843,56.2418333333333,-159.337833333333
12923,1.11,0.04749,34.0308333,-117.5121667
12924,0.83,0.007355,38.8153343,-122.8246689
12925,4.1,0.713,-5.2401,129.889
12926,4.2,5.01,20.2618,145.3615
12927,1.4,0.016,39.5552,-119.813
12928,1.5,0.25339999999999996,63.0315,-150.2509
12929,1.85,0.03707,39.6716667,-123.4476667
12930,1.27,0.6118799283,34.66733333,-96.12983333
12931,0.81,0.6996,60.5426666666667,-152.814
12932,1.19,0.008109,38.8283333,-122.8018333
12933,1.0,0.05668887571,35.111,-97.57333333
12934,1.64,0.01029,38.8173333,-122.8216667
12935,1.7,0.25339999999999996,62.4588,-147.8308
12936,1.05,0.08224,35.8233333,-117.6653333
12937,0.56,0.009701,38.4905,-112.8426667
12938,0.64,0.01019,38.4856667,-112.8433333
12939,0.16,0.07441,47.9181666666667,-113.936833333333
12940,1.3,0.007,39.6103,-119.9698
12941,0.21,0.01207,38.487,-112.8401667
12942,0.29,0.003224,38.825,-122.8543333
12943,0.6,0.005797,38.7936668,-122.8001633
12944,1.9,0.2,32.118,-101.067
12945,1.52,0.07082,32.9666667,-115.5273333
12946,0.8,0.3556,58.5705,-155.083833333333
12947,0.08,0.01005,38.486,-112.8433333
12948,0.12,0.01017,38.486,-112.8431667
12949,2.84,1.1704,19.3388333333333,-155.122666666667
12950,1.5,0.0,31.692,-104.479
12951,0.5,0.01074,38.4898333,-112.8413333
12952,0.55,0.1539,47.3545,-113.932166666667
12953,0.75,0.01132,38.489,-112.8406667
12954,3.8,1.24,50.9912,179.4265
12955,1.9,0.0,31.68,-104.463
12956,3.8,4.991,20.24,145.328
12957,3.8,4.825,20.0439,145.0786
12958,0.4,0.0,31.681,-104.426
12959,1.51,0.06472,35.3991667,-118.7503333
12960,2.08,0.2883,37.7741667,-119.3963333
12961,1.2,0.0106,36.5866667,-121.0311667
12962,2.68,0.2099,41.1038333,-123.299
12963,4.3,4.937,20.1672,145.1523
12964,1.5,0.25339999999999996,64.8925,-149.2582
12965,1.6,0.0,31.601,-104.01
12966,1.8,0.0,31.598,-104.019
12967,1.9,0.6996,59.7277,-152.726
12968,4.8,6.643,-14.9549,168.0937
12969,4.0,4.785,20.0404,145.437
12970,1.23,0.00676,35.9801667,-120.5471667
12971,4.7,4.778,20.0351,145.4696
12972,4.2,4.795,20.0432,145.3451
12973,1.9,0.0,31.683,-104.427
12974,1.88,1.1704,19.3034992218018,-155.384002685547
12975,4.1,4.65,19.898,145.3569
12976,0.12,0.366,52.3006666666667,-174.296666666667
12977,1.0,0.35700000000000004,52.2998333333333,-174.290166666667
12978,1.9,0.05698,36.213,-89.619
12979,1.1,0.013,39.5487,-119.8035
12980,0.12,0.01076,38.4876667,-112.8416667
12981,0.8,0.013,39.5488,-119.8033
12982,4.7,4.698,44.4757,149.1178
12983,1.03,0.02891,44.7635,-110.966
12984,3.49,0.1586,35.5223333,-118.383
12985,0.63,0.03615,33.5213333,-116.5281667
12986,3.57,0.6458,18.9983,-64.9958
12987,1.17,0.01048,37.6378333,-122.488
12988,1.5,0.1,31.668,-104.193
12989,5.0,0.698,-24.5706,-70.0027
12990,0.76,0.06118799283,35.12816667,-97.555
12991,5.0,4.915,20.174,145.4773
12992,1.37,0.1458,38.987,-111.5455
12993,2.0,0.1,31.67,-104.188
12994,1.05,0.007619,38.8236656,-122.7655029
12995,1.8,0.6996,60.5386,-152.1148
12996,2.1,0.6996,60.1935,-151.2832
12997,1.09,0.01432,38.7849998,-122.7639999
12998,2.24,0.3576,39.8716667,-121.0051667
12999,1.89,0.1578,40.9533333,-121.5643333
13000,0.45,0.007703,38.7585,-122.738
13001,1.06,0.02841,33.6733333,-116.9536667
13002,1.12,0.163,36.1578333,-118.05
13003,1.7,0.0,31.682,-104.425
13004,1.7,0.2,32.125,-101.047
13005,1.12,0.04812,47.619,-120.251
13006,0.04,0.7156,58.2601666666667,-155.146666666667
13007,0.13,0.02507,44.7956667,-110.8168333
13008,0.82,0.05308958201,35.11383333,-97.56316667
13009,2.53,0.1122,37.4703333,-118.8191667
13010,1.93,0.1655,36.1573333,-118.0533333
13011,0.22,0.07281,37.5186667,-118.8101667
13012,4.4,1.23,-8.4727,112.909
13013,0.32,0.5660000000000001,52.307,-174.156333333333
13014,1.02,0.06118799283,35.11966667,-97.57066667
13015,0.57,0.35700000000000004,52.3261666666667,-174.174
13016,1.9,0.25339999999999996,63.1181,-151.4402
13017,0.96,0.06905,33.802,-116.8711667
13018,1.5,0.1,31.671,-104.183
13019,1.51,0.05159,38.6603333,-122.7428333
13020,2.1,0.7143999999999999,57.9457,-156.1575
13021,4.9,0.354,13.2467,144.9671
13022,4.3,0.785,60.7479,-44.0498
13023,1.8,0.0,31.617,-103.977
13024,4.4,1.978,2.5798,122.1188
13025,1.9,0.1,28.553,-98.389
13026,1.56,0.2724,38.0623333,-118.7541667
13027,0.54,0.8552,61.986,-143.902833333333
13028,0.85,0.05257,35.6755,-117.487
13029,5.0,5.003,20.2571,145.4006
13030,3.3,0.24180000000000001,57.8866,-156.6558
13031,4.3,0.584,-37.8908,176.2114
13032,1.71,0.06478728652,35.13016667,-97.56016667
13033,4.5,0.856,54.6311,83.9406
13034,1.7,0.1,31.704,-104.17
13035,2.2,0.0,31.622,-104.504
13036,1.87,0.1481,39.324,-122.7938333
13037,0.93,0.008375,37.0333333,-121.4878333
13038,0.2,0.02207,46.84583333333333,-121.7615
13039,0.37,0.7156,58.1891666666667,-155.334
13040,0.86,0.1424,37.47,-118.9926667
13041,0.4,0.084,39.3245,-120.1373
13042,1.38,0.4004214237,34.64583333,-96.128
13043,4.1,5.378,1.9823,-84.693
13044,1.27,0.01263,38.8358333,-122.813
13045,2.17,0.2224,44.2326666666667,-115.100833333333
13046,5.2,4.967,-20.951,174.0195
13047,0.03,0.004827,38.819,-122.8075
13048,5.4,5.008,-21.1079,174.1035
13049,2.1,0.2,32.127,-101.052
13050,1.8,0.0,31.607,-103.956
13051,5.5,5.1,-21.0259,173.901
13052,0.82,0.03353,33.0438333,-116.4343333
13053,4.2,0.303,-30.9777,-71.6208
13054,0.17,0.6996,61.2583333333333,-152.21
13055,0.5,0.207,39.843,-120.0604
13056,1.2,0.063,37.2722,-117.5836
13057,0.9,0.063,39.5731,-120.0293
13058,4.6,1.704,-24.3389,-67.0886
13059,5.6,22.818,-26.1203,70.7481
13060,0.89,0.004817,37.0288333,-121.4803333
13061,1.77,0.06658693337,35.12716667,-97.569
13062,1.57,0.4004214237,34.65216667,-96.1325
13063,2.0,0.0,31.721,-104.494
13064,1.0,0.1,31.591,-104.523
13065,1.4,0.104,38.1316,-117.8843
13066,0.77,0.01389,35.96,-120.515
13067,4.7,21.028,19.9969,145.2207
13068,1.16,0.06648,33.961,-117.7463333
13069,1.58,0.04745,33.1508333,-115.928
13070,1.01,0.04496,33.0338333,-116.424
13071,1.02,0.2816,36.0385,-117.3958333
13072,1.72,0.4103194813,34.669,-96.13083333
13073,2.0,0.01881,33.2638333,-116.439
13074,0.75,0.02649,34.0128333,-116.6398333
13075,0.32,0.02538,44.7963333,-110.8166667
13076,0.45,0.01155,38.8195,-122.7941667
13077,4.5,6.573,20.143,145.7643
13078,1.7,0.0,31.637,-104.01
13079,0.48,0.00451,38.7926667,-122.8046667
13080,0.55,0.01427,33.6591667,-116.6863333
13081,4.7,16.797,-54.1031,141.1926
13082,1.94,0.372,36.8281667,-113.6478333
13083,4.4,4.821,20.0665,145.3066
13084,0.48,0.004447,38.7916667,-122.8068333
13085,0.65,0.02149,38.8203333,-122.9255
13086,1.6,0.0,31.634,-104.004
13087,1.6,0.0,31.636,-104.002
13088,1.3,0.0,31.625,-104.002
13089,0.2,0.1513,45.7133333333333,-112.301666666667
13090,4.0,3.249,-10.5797,120.5595
13091,1.7,0.0,31.636,-104.004
13092,1.8,0.0,31.636,-104.006
13093,1.08,0.02174,33.0968333,-116.6153333
13094,1.16,0.008613,38.822,-122.7678333
13095,1.17,0.003354,38.791,-122.8056667
13096,1.9,0.1,31.701,-104.174
13097,1.24,0.01194,38.4908333,-112.8398333
13098,0.3,0.01188,38.4886667,-112.84
13099,1.42,0.01035,38.4898333,-112.8418333
13100,1.27,0.04323,33.4816667,-116.4396667
13101,2.09,0.05469,34.325,-81.3003333333333
13102,1.33,0.004362,38.7916667,-122.8066667
13103,2.09,0.004332,38.7918333,-122.8063333
13104,3.97,0.3596,18.5318,-68.7406
13105,4.7,2.601,-23.983,-67.0408
13106,0.96,0.1408,33.8996667,-117.0423333
13107,4.1,1.508,34.3588,23.4449
13108,1.15,0.06118799283,35.1245,-97.563
13109,1.07,0.2154,45.6956666666667,-112.109
13110,4.1,4.691,19.9169,145.1411
13111,1.17,0.004702,38.792,-122.8068333
13112,1.46,0.1101,37.3486667,-122.4803333
13113,2.0,0.6996,59.8489,-152.3857
13114,4.6,1.564,-2.3376,139.1478
13115,4.0,17.594,20.0423,145.3643
13116,4.2,4.562,19.7832,145.1189
13117,4.0,2.463,-20.4892,-177.7354
13118,1.8,0.46820000000000006,58.2192,-156.0272
13119,4.8,4.835,20.0915,145.4522
13120,4.4,4.955,-20.9336,174.0214
13121,4.5,4.991,-21.1497,174.1673
13122,4.5,4.117,12.6576,95.2787
13123,0.82,0.03865,38.7126667,-122.8066667
13124,1.29,0.0638874631,35.1285,-97.55983333
13125,0.58,0.01033,38.7931667,-122.733
13126,3.9,0.443,-28.3561,-71.5467
13127,2.0,0.0,31.636,-104.004
13128,1.05,0.001172,38.8285,-122.856
13129,0.43,0.01113,38.7935,-122.7311667
13130,4.2,0.369,-28.3531,-71.4571
13131,4.4,3.061,37.6874,141.7612
13132,3.7,0.35,55.464,-162.6091
13133,4.1,0.718,15.8293,146.22
13134,4.3,4.121,12.6444,95.2808
13135,1.37,0.00328,38.826,-122.8531667
13136,2.5,0.3152,64.9249,-151.4768
13137,1.9,0.0,31.607,-103.963
13138,2.1,0.1,32.757,-100.666
13139,1.7,0.1,31.69,-104.177
13140,2.2,0.1,32.746,-100.664
13141,1.3,0.007153,38.8296667,-122.8145
13142,0.83,0.06208781625,36.53516667,-98.96616667
13143,0.68,0.03217,44.4691667,-110.589
13144,2.63,0.2627,38.2768333,-119.3365
13145,1.34,0.05407,46.8798333333333,-112.529833333333
13146,2.01,0.00902,37.5083333,-121.8233333
13147,1.89,0.004875,38.8416667,-122.8403333
13148,0.9,0.1478,46.8091666666667,-112.819666666667
13149,1.46,0.07116,38.5655,-122.44
13150,4.2,4.363,-7.3909,156.0459
13151,0.86,0.0399,33.9998333,-116.6601667
13152,1.3,0.098,38.1557,-118.097
13153,2.54,0.0485,32.9283333,-116.2548333
13154,1.4,0.0,31.712,-104.558
13155,0.98,0.1134,44.3725,-109.9136667
13156,4.6,6.38,-21.0326,174.1018
13157,5.4,6.261,-21.2931,174.0417
13158,1.83,0.0077,38.8298333,-122.8155
13159,1.46,1.1704,19.2836666666667,-155.385666666667
13160,1.61,0.01436,38.7695,-122.7421667
13161,4.1,4.992,20.2209,145.1948
13162,4.2,6.783,-14.8446,168.1864
13163,0.49,0.01081,38.7813333,-122.763
13164,2.0,0.1048,40.2783333,-124.479
13165,0.37,0.009936,38.7806667,-122.7653333
13166,4.0,4.825,20.0438,145.1305
13167,3.83,0.8121,19.1628,-64.8966
13168,1.15,0.04906,32.949,-115.5456667
13169,4.4,3.081,9.6732,127.2715
13170,1.6,0.1,31.625,-104.355
13171,5.3,1.139,26.8593,126.9983
13172,0.98,0.06614,32.7436667,-115.4178333
13173,0.78,0.1645,44.6758333333333,-111.883666666667
13174,1.89,0.06288,40.5036667,-112.1741667
13175,1.9,0.0,31.53,-104.004
13176,4.0,4.682,19.9394,145.4779
13177,3.9,4.78,20.0216,145.2761
13178,1.24,0.01071,38.8181667,-122.8223333
13179,1.08,0.08715,33.9158333,-116.762
13180,0.5,0.08992,33.9156667,-116.7526667
13181,0.53,0.2804,45.8671666666667,-111.479
13182,2.6,0.1,31.622,-104.187
13183,2.17,0.07392,34.3423333333333,-81.3111666666667
13184,1.9,0.1,31.611,-103.964
13185,2.12,0.1294,40.9931667,-121.3345
13186,1.8,0.1,31.62,-104.354
13187,0.99,0.04793,33.7118333,-116.7716667
13188,0.39,0.04586,33.4358333,-116.9128333
13189,0.63,0.2165,44.6268333333333,-112.094833333333
13190,1.3,0.33,37.1547,-115.3185
13191,0.92,0.00825,38.7845,-122.7126667
13192,0.81,0.003589,38.7756667,-122.7071667
13193,1.3,0.0,31.67,-104.484
13194,2.4,0.0,31.651,-104.304
13195,0.61,0.02058,38.8185,-122.9271667
13196,1.25,0.04896,32.6435,-115.784
13197,4.6,2.154,12.0049,143.3616
13198,1.22,0.01629,38.8406667,-122.811
13199,1.15,0.1979611533,35.13416667,-95.9445
13200,1.77,0.06658693337,35.12766667,-97.56766667
13201,4.7,4.39,-7.3701,156.0269
13202,0.98,0.1526,48.3956666666667,-113.816333333333
13203,0.74,0.1888,45.051,-111.9715
13204,1.9,0.0,31.63,-104.505
13205,2.0,0.0,31.62,-104.51
13206,1.5,0.0,31.624,-104.516
13207,1.6,0.0,31.64,-104.38
13208,2.2,0.0,31.676,-104.403
13209,2.4,0.0,31.681,-104.414
13210,1.8,0.2758,44.267,-115.158166666667
13211,1.68,0.06674,36.0588333333333,-89.8136666666667
13212,2.6,0.1,32.469,-102.023
13213,2.1,0.1,32.478,-102.029
13214,1.57,0.09502,33.2205,-116.0848333
13215,1.04,0.1098,44.5106666666667,-112.680833333333
13216,0.42,0.009385,38.8155,-122.8206667
13217,0.92,0.02712,33.5331667,-116.5455
